show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s5087,Movie,Tom Segura: Disgraceful,Jay Karas,['Tom Segura'],United States,2018-01-12,2018,10,71,Stand-Up Comedy,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",1.0,2018.0,[]
s5089,Movie,The House Next Door,Milind Rau,"['Siddharth', 'Andrea Jeremiah', 'Anisha Victor', 'Atul Kulkarni', 'Suresh', 'Prakash Belawadi']",India,2018-01-09,2017,6,135,Horror Movies,"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood.",1.0,2018.0,[]
s5092,Movie,Before I Wake,Mike Flanagan,"['Kate Bosworth', 'Thomas Jane', 'Jacob Tremblay', 'Annabeth Gish', 'Dash Mihok', 'Jay Karnes', 'Lance E. Nichols']",United States,2018-01-05,2016,10,97,Horror Movies,"Still mourning the death of their son, Mark and Jessie welcome foster child Cody into their lives. Soon they discover he has a strange ability.",1.0,2018.0,[]
s5109,Movie,Todd Barry: Spicy Honey,Jay Chapman,['Todd Barry'],United States,2017-12-26,2017,9,61,Stand-Up Comedy,"With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.",12.0,2017.0,[]
s5111,Movie,Creep 2,Patrick Brice,"['Mark Duplass', 'Desiree Akhavan', 'Karan Soni']",United States,2017-12-23,2017,10,80,Horror Movies,"A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side.",12.0,2017.0,[]
s5118,Movie,Russell Howard: Recalibrate,Peter Orton,['Russell Howard'],United Kingdom,2017-12-19,2017,10,69,Stand-Up Comedy,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",12.0,2017.0,[]
s5128,Movie,Judd Apatow: The Return,Marcus Raboy,['Judd Apatow'],United States,2017-12-12,2017,8,70,Stand-Up Comedy,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",12.0,2017.0,[]
s5135,Movie,Craig Ferguson: Tickle Fight,Jay Chapman,['Craig Ferguson'],United States,2017-12-05,2017,9,67,Stand-Up Comedy,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host.",12.0,2017.0,[]
s5159,Movie,Barbra: The Music ... The Mem'ries ... The Magic!,"Barbra Streisand, Jim Gable",['Barbra Streisand'],United States,2017-11-22,2017,9,109,Music & Musicals,"Iconic songstress Barbra Streisand culminates her 13-city tour in Miami with dazzling ballads, Broadway standards and stories from behind the scenes.",11.0,2017.0,[]
s5162,Movie,Brian Regan: Nunchucks and Flamethrowers,Troy Miller,['Brian Regan'],United States,2017-11-21,2017,9,61,Stand-Up Comedy,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",11.0,2017.0,[]
s5172,Movie,DeRay Davis: How to Act Black,Marcus Raboy,['DeRay Davis'],United States,2017-11-14,2017,9,66,Stand-Up Comedy,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",11.0,2017.0,[]
s5177,Movie,Mea Culpa,"Raúl Campos, Jan Suter",['Alexis de Anda'],Mexico,2017-11-10,2017,8,54,Stand-Up Comedy,"Raw and outspoken, comedian Alexis de Anda bares her soul about weddings, exercise, sex, gynecologists, drugs and much more in this stand-up special.",11.0,2017.0,[]
s5197,Movie,Judah Friedlander: America Is the Greatest Country in the United States,Judah Friedlander,['Judah Friedlander'],United States,2017-10-31,2017,8,84,Stand-Up Comedy,"Deadpan comic and self-proclaimed world champion Judah Friedlander performs over several nights in New York, explaining why America is No. 1.",10.0,2017.0,[]
s5205,Movie,Jack Whitehall: At Large,Brian Klein,['Jack Whitehall'],United Kingdom,2017-10-24,2017,10,68,Stand-Up Comedy,"Comedian Jack Whitehall takes the stage to tell stories about drinking, drugs, a Google Maps van and his ongoing rivalry with Robert Pattinson.",10.0,2017.0,[]
s5214,Movie,Patton Oswalt: Annihilation,Bobcat Goldthwait,['Patton Oswalt'],United States,2017-10-17,2017,9,66,Stand-Up Comedy,"By turns scathing and candid, Patton Oswalt reflects on the glut of comic material in the Trump era and the dark days following a personal tragedy.",10.0,2017.0,[]
s5225,Movie,"El Especial de Alex Fernández, el Especial",Jan Suter,['Alex Fernández'],Mexico,2017-10-13,2017,10,52,Stand-Up Comedy,"From a Mexico City theme park, energetic stand-up Alex Fernández riffs on music, cheap toys, insecurity and other fun things about growing up.",10.0,2017.0,[]
s5231,Movie,Christina P: Mother Inferior,Jay Karas,['Christina Pazsitzky'],United States,2017-10-10,2017,9,59,Stand-Up Comedy,"Christina Pazsitzky hits Seattle with a biting dose of reality, telling truths about her childhood, getting older and the horrors of giving birth.",10.0,2017.0,[]
s5235,Movie,Rodney Carrington: Here Comes the Truth,Brandon Jones,['Rodney Carrington'],United States,2017-10-03,2017,8,66,Stand-Up Comedy,"Raunchy country comic and musician Rodney Carrington jokes and sings about life in his 40s, poking fun at sex, relationships and gaining weight.",10.0,2017.0,[]
s5253,Movie,Gerald's Game,Mike Flanagan,"['Carla Gugino', 'Bruce Greenwood', 'Henry Thomas', 'Carel Struycken', 'Chiara Aurelia']",United States,2017-09-29,2017,8,103,Horror Movies,"When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice.",9.0,2017.0,[]
s5262,Movie,Def Comedy Jam 25,Louis J. Horvitz,"['Dave Chappelle', 'Steve Harvey', 'Cedric the Entertainer', 'Martin Lawrence', 'Tiffany Haddish', 'Katt Williams', 'Craig Robinson', 'D.L. Hughley', 'Eddie Griffin', 'J.B. Smoove', 'Joe Torry', 'Kid Capri', 'Mike Epps', 'Sheryl Underwood', 'Tracy Morgan', 'Deon Cole']",United States,2017-09-26,2017,9,82,Stand-Up Comedy,"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam.""",9.0,2017.0,[]
s5269,Movie,Jerry Before Seinfeld,Michael Bonfiglio,['Jerry Seinfeld'],United States,2017-09-19,2017,8,62,Stand-Up Comedy,"Jerry Seinfeld returns to the club that gave him his start in the 1970s, mixing iconic jokes with stories from his childhood and early days in comedy.",9.0,2017.0,[]
s5277,Movie,Jeff Dunham: Relative Disaster,Michael Simon,['Jeff Dunham'],United States,2017-09-12,2017,8,71,Stand-Up Comedy,Ventriloquist Jeff Dunham brings his rude and slightly demented posse of puppets to Ireland for a gleeful skewering of family and politics.,9.0,2017.0,[]
s5284,Movie,Marc Maron: Too Real,Lynn Shelton,['Marc Maron'],United States,2017-09-05,2017,8,70,Stand-Up Comedy,"Battle-scarred stand-up comedian Marc Maron unleashes a storm of ideas about meditation, mortality, documentary films and our weird modern world.",9.0,2017.0,[]
s5316,Movie,Ryan Hamilton: Happy Face,Marcus Raboy,['Ryan Hamilton'],United States,2017-08-29,2017,8,57,Stand-Up Comedy,"Small-town import Ryan Hamilton charms New York with folksy comic observations on big-city life, hot-air ballooning and going to Disney World alone.",8.0,2017.0,[]
s5319,Movie,Death Note,Adam Wingard,"['Willem Dafoe', 'Nat Wolff', 'Lakeith Stanfield', 'Margaret Qualley', 'Shea Whigham', 'Paul Nakauchi', 'Jason Liles']",United States,2017-08-25,2017,10,100,Horror Movies,"Light Turner finds a supernatural notebook and uses it to mete out death, attracting the attention of a detective, a demon and a girl in his class.",8.0,2017.0,[]
s5320,Movie,Lynne Koplitz: Hormonal Beast,Marcus Raboy,['Lynne Koplitz'],United States,2017-08-22,2017,8,51,Stand-Up Comedy,"Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.",8.0,2017.0,[]
s5326,Movie,Brad Paisley's Comedy Rodeo,Jay Chapman,"['Brad Paisley', 'Nate Bargatze', 'John Heffron', 'Jon Reep', 'Sarah Tiana', 'Mike E. Winfield']",United States,2017-08-15,2017,8,63,Music & Musicals,"Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.",8.0,2017.0,[]
s5327,Movie,Colin Quinn: Unconstitutional,Jay Chapman,['Colin Quinn'],United States,2017-08-15,2015,10,56,Stand-Up Comedy,New York comedian Colin Quinn writes and stars in this live one-man stage show that dissects and deconstructs U.S. constitutional history.,8.0,2017.0,[]
s5333,Movie,Demonic,Will Canon,"['Maria Bello', 'Frank Grillo', 'Cody Horn', 'Dustin Milligan', 'Megan Park', 'Scott Mechlowicz', 'Aaron Yoo', 'Alex Goode', 'Terence Rosemore', 'Jesse Steccato']",United States,2017-08-10,2015,8,83,Horror Movies,"When amateur ghost hunters visit an abandoned house, their investigation turns into a massacre, leaving questions for a detective and a psychologist.",8.0,2017.0,[]
s5343,Movie,Alan Saldaña: Mi vida de pobre,"Raúl Campos, Jan Suter",['Alan Saldaña'],Mexico,2017-08-04,2017,8,54,Stand-Up Comedy,Mexican comic Alan Saldaña has fun with everything from the pressure of sitting in an exit row to maxing out his credit card in this stand-up special.,8.0,2017.0,[]
s5370,Movie,Joe Mande’s Award-Winning Comedy Special,Daniel Gray Longino,['Joe Mande'],United States,2017-07-25,2017,9,67,Stand-Up Comedy,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",7.0,2017.0,[]
s5372,Movie,Aditi Mittal: Things They Wouldn't Let Me Say,Fazila Allana,['Aditi Mittal'],India,2017-07-18,2017,10,63,Stand-Up Comedy,"Trailblazing comic Aditi Mittal mixes topical stand-up with frank talk about being single, wearing thongs and the awkwardness of Indian movie ratings.",7.0,2017.0,[]
s5379,Movie,D.L. Hughley: Clear,Jay Chapman,['D.L. Hughley'],United States,2017-07-13,2014,10,59,Stand-Up Comedy,"In this 2014 standup special filmed in San Francisco, comedic genius D.L. Hughley entertains with his hilarious take on current affairs and more.",7.0,2017.0,[]
s5380,Movie,Tom Segura: Completely Normal,Jay Chapman,['Tom Segura'],United States,2017-07-13,2014,9,74,Stand-Up Comedy,Levelheaded stand-up Tom Segura shares offhand appraisals on hotels and opens up about his hobbies and digestive ailments in this comedy special.,7.0,2017.0,[]
s5417,Movie,Chris D'Elia: Man on Fire,Bill D'Elia,"[""Chris D'Elia""]",United States,2017-06-27,2017,8,66,Stand-Up Comedy,"Unbridled comic Chris D'Elia reconsiders his approach to major life events like marriage, not having kids and buying pants for your friends.",6.0,2017.0,[]
s5425,Movie,Rory Scovel Tries Stand-Up for the First Time,Scott Moran,['Rory Scovel'],United States,2017-06-20,2017,8,66,Stand-Up Comedy,"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the ""Thong Song.""",6.0,2017.0,[]
s5433,Movie,"Oh, Hello On Broadway",Michael John Warren,"['Nick Kroll', 'John Mulaney']",United States,2017-06-13,2017,9,102,Stand-Up Comedy,"Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular Broadway comedy show.",6.0,2017.0,[]
s5469,Movie,Sarah Silverman A Speck of Dust,Liam Lynch,['Sarah Silverman'],United States,2017-05-30,2017,8,71,Stand-Up Comedy,"In her first comedy special post-health scare, Sarah Silverman shares a mix of fun facts, sad truths and yeah-she-just-went-there moments.",5.0,2017.0,[]
s5481,Movie,Tracy Morgan: Staying Alive,Ryan Polito,['Tracy Morgan'],United States,2017-05-16,2017,9,59,Stand-Up Comedy,"In his first special since his serious car accident, Tracy Morgan cracks jokes about life in a coma, his second marriage and his family's dark side.",5.0,2017.0,[]
s5493,Movie,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",Liz Plonka,['Norm MacDonald'],United States,2017-05-09,2017,8,61,Stand-Up Comedy,"In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older – and perhaps even wiser – point of view.",5.0,2017.0,[]
s5496,Movie,Simplemente Manu NNa,"Jan Suter, Raúl Campos",['Manu NNa'],Mexico,2017-05-05,2017,8,72,Stand-Up Comedy,Eclectic stand-up comic Manu NNa relays everyday tales about the struggles of being gay in Mexico and shares his love of telenovelas and mezcal.,5.0,2017.0,[]
s5498,Movie,Maria Bamford: Old Baby,Jessica Yu,['Maria Bamford'],United States,2017-05-02,2017,8,64,Stand-Up Comedy,"Maria Bamford performs a rapid-fire, playful stand-up set for crowds at park benches, bowling alleys and LA theaters in this roving comedy special.",5.0,2017.0,[]
s5519,Movie,Vir Das: Abroad Understanding,Marcus Raboy,['Vir Das'],United States,2017-04-25,2017,10,66,Stand-Up Comedy,"Comedian Vir Das tackles nationalism, globalism, good food and bad politics in two cleverly crosscut performances in New York and New Delhi.",4.0,2017.0,[]
s5526,Movie,Lucas Brothers: On Drugs,Jay Chapman,"['Keith Lucas', 'Kenny Lucas']",United States,2017-04-18,2017,10,50,Stand-Up Comedy,"Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson.",4.0,2017.0,[]
s5536,Movie,Kevin Hart: What Now?,Leslie Small,"['Kevin Hart', 'Don Cheadle', 'Halle Berry', 'Ed Helms', 'David Meunier']",United States,2017-04-11,2016,9,96,Stand-Up Comedy,"Frenetic comic Kevin Hart hits Philadelphia and dishes on suburban wildlife, jean shorts and the fine art of getting even with a 7-year-old.",4.0,2017.0,[]
s5558,Movie,Jo Koy: Live from Seattle,Shannon Hartman,['Jo Koy'],United States,2017-03-28,2017,10,63,Stand-Up Comedy,"Between raising a teenage boy and growing up with a Filipino mother, stand-up comic Jo Koy has been through a lot. He's here to tell you all about it.",3.0,2017.0,[]
s5577,Movie,Jim Norton: Mouthful of Shame,Shannon Hartman,['Jim Norton'],United States,2017-03-14,2017,8,62,Stand-Up Comedy,"In this unrestricted jaunt through a gleefully filthy mind, comic Jim Norton offers a personal perspective on romance, desire and sexual proclivities.",3.0,2017.0,[]
s5583,Movie,Amy Schumer: The Leather Special,Amy Schumer,['Amy Schumer'],United States,2017-03-07,2017,10,57,Stand-Up Comedy,"Comic sensation Amy Schumer riffs on sex, dating and the absurdities of fame in a bold and uncensored stand-up set at Denver's Bellco Theater.",3.0,2017.0,[]
s5587,Movie,Mike Birbiglia: Thank God for Jokes,"Seth Barrish, Mike Birbiglia",['Mike Birbiglia'],United States,2017-02-28,2017,10,71,Stand-Up Comedy,"Comedian Mike Birbiglia takes the stage in Brooklyn and hits on hard truths about puppets, late people and the very real dangers of being funny.",2.0,2017.0,[]
s5595,Movie,Trevor Noah: Afraid of the Dark,David Paul Meyer,['Trevor Noah'],United States,2017-02-21,2017,9,67,Stand-Up Comedy,"The ""Daily Show"" host ponders the perils of naming countries, how traffic lights turn New Yorkers invincible and why you shouldn't drink in Scotland.",2.0,2017.0,[]
s5608,Movie,Katherine Ryan: In Trouble,Colin Dench,['Katherine Ryan'],United Kingdom,2017-02-14,2017,8,64,Stand-Up Comedy,"Stand-up comic Katherine Ryan reminisces about unusual relationships, life in the hometown she hates and the time she enraged an entire nation.",2.0,2017.0,[]
s5615,Movie,Daniel Sosa: Sosafado,"Raúl Campos, Jan Suter",['Daniel Sosa'],Mexico,2017-02-03,2017,8,78,Stand-Up Comedy,"Comedian Daniel Sosa inhabits various characters, including a Tupperware dealer, a thirsty priest and a Trojan horse soldier in this stand-up special.",2.0,2017.0,[]
s5623,Movie,Bill Burr: Walk Your Way Out,Jay Karas,['Bill Burr'],United States,2017-01-31,2017,10,78,Stand-Up Comedy,"No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food, overpopulation, dictators and gorilla sign language.",1.0,2017.0,[]
s5628,Movie,Cristela Alonzo: Lower Classy,Marcus Raboy,['Cristela Alonzo'],United States,2017-01-24,2017,8,67,Stand-Up Comedy,"The irrepressible Alonzo skewers Latino stereotypes, pricey luxuries and her mother's tough-love parenting in a night of sly and infectious comedy.",1.0,2017.0,[]
s5629,Movie,Gad Gone Wild,Mario Rouleau,['Gad Elmaleh'],France,2017-01-23,2017,9,57,Stand-Up Comedy,French comic Gad Elmaleh regales a Montreal crowd with tales of awkward mix-ups and baffling customs he's encountered since moving to the U.S.,1.0,2017.0,[]
s5632,Movie,Neal Brennan: 3 Mics,Neal Brennan,['Neal Brennan'],United States,2017-01-17,2017,8,66,Stand-Up Comedy,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan.",1.0,2017.0,[]
s5638,Movie,Clinical,Alistair Legrand,"['Vinessa Shaw', 'Kevin Rahm', 'William Atherton', 'Aaron Stanford', 'Wilmer Calderon', 'Sydney Tamiia Poitier', 'India Eisley', 'Nestor Serrano']",United States,2017-01-13,2017,8,104,Horror Movies,A psychiatrist is plagued by flashbacks to a terrifying attack as she treats a new patient who was horribly disfigured in an accident.,1.0,2017.0,[]
s5640,Movie,Jim Gaffigan: Cinco,Jeannie Gaffigan,['Jim Gaffigan'],United States,2017-01-10,2017,8,74,Stand-Up Comedy,America's king of clean comedy delivers wickedly funny jokes in his fifth hour-long special.,1.0,2017.0,[]
s5642,Movie,Under the Shadow,Babak Anvari,"['Narges Rashidi', 'Avin Manshadi', 'Bobby Naderi', 'Ray Haratian', 'Arash Marandi', 'Hamidreza Djavdan', 'Soussan Farrokhnia', 'Bijan Daneshmand', 'Sajjad Delafrooz', 'Behi Djanati Atai']",United Kingdom,2017-01-07,2016,10,84,Horror Movies,"During the Iran-Iraq conflict, a Tehran woman caring for her daughter while her husband is at war is gradually convinced evil spirits are at work.",1.0,2017.0,[]
s5647,Movie,Jen Kirkman: Just Keep Livin’?,Lance Bangs,['Jen Kirkman'],United States,2017-01-03,2017,8,69,Stand-Up Comedy,"Incisive comic Jen Kirkman gets real about women's bodies, the value of alone time and an Italian private tour guide who may have been a ghost.",1.0,2017.0,[]
s5658,Movie,Garfunkel and Oates: Trying to be Special,"Riki Lindhome, Jeremy Konner","['Riki Lindhome', 'Kate Micucci', 'Anthony Jeselnik', 'Steve Agee']",United States,2016-12-23,2016,10,62,Music & Musicals,Garfunkel and Oates put on a surprise-filled show in Seattle in hopes of raising enough money to make their own comedy special.,12.0,2016.0,[]
s5661,Movie,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,Manny Rodriguez,['Gabriel Iglesias'],United States,2016-12-20,2016,8,88,Stand-Up Comedy,"Hawaiian-shirt enthusiast Gabriel ""Fluffy"" Iglesias finds the laughs in racist gift baskets, Prius-driving cops and all-female taco trucks.",12.0,2016.0,[]
s5679,Movie,Ricardo O'Farrill: Abrazo navideño,"Raúl Campos, Jan Suter","[""Ricardo O'Farrill"", 'Carlos Ballarta', 'Sofía Niño de Rivera', 'Chumel Torres', 'Marissa ""Chabe"" Lozano']",Mexico,2016-12-12,2016,9,31,Stand-Up Comedy,"The expressive Ricardo O'Farrill uses his astute comedic sensibilities to tease Christmas traditions, and not even Santa Claus escapes unscathed.",12.0,2016.0,[]
s5690,Movie,Reggie Watts: Spatial,Benjamin Dickinson,['Reggie Watts'],United States,2016-12-06,2016,9,62,Music & Musicals,"The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures.",12.0,2016.0,[]
s5705,Movie,Richard Pryor: Live in Concert,Jeff Margolis,['Richard Pryor'],United States,2016-12-01,1979,6,79,Stand-Up Comedy,"Richard Pryor's classic 1979 concert film has him discussing a wide range of topics, including race, the police and his favorite target – himself.",12.0,2016.0,[]
s5709,Movie,Michael Che Matters,Oz Rodriguez,['Michael Che'],United States,2016-11-25,2016,8,61,Stand-Up Comedy,"""SNL"" star Michael Che takes on hot-button topics like inequality, homophobia and gentrification in this stand-up set filmed live in Brooklyn.",11.0,2016.0,[]
s5712,Movie,Carlos Ballarta: El amor es de putos,"Jan Suter, Raúl Campos Delgado",['Carlos Ballarta'],Mexico,2016-11-21,2016,9,67,Stand-Up Comedy,"Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence.",11.0,2016.0,[]
s5713,Movie,Donald Glover: Weirdo,"Shannon Hartman, Michelle Caputo",['Donald Glover'],United States,2016-11-19,2012,8,65,Stand-Up Comedy,"Fearlessly funny stand-up comic and sitcom star Donald Glover puts on a live show in New York, confessing his love for Cocoa Puffs and Toys ""R"" Us.",11.0,2016.0,[]
s5714,Movie,Colin Quinn: The New York Story,Jerry Seinfeld,['Colin Quinn'],United States,2016-11-18,2016,10,62,Stand-Up Comedy,"The ""SNL"" veteran performs his off-Broadway show about the history of New York and the people who shape its personality. Directed by Jerry Seinfeld.",11.0,2016.0,[]
s5722,Movie,Kathleen Madigan: Bothering Jesus,Lorene Machado,['Kathleen Madigan'],United States,2016-11-10,2016,10,71,Stand-Up Comedy,"The Irish American comic riffs on everything from growing up in Missouri, signing up her parents to be Uber drivers and anything to do with bacon.",11.0,2016.0,[]
s5725,Movie,"Dana Carvey: Straight White Male, 60",Marcus Raboy,['Dana Carvey'],United States,2016-11-04,2016,8,64,Stand-Up Comedy,Emmy-winning comedian Dana Carvey blends pitch-perfect takes on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,11.0,2016.0,[]
s5738,Movie,I Am the Pretty Thing That Lives in the House,Osgood Perkins,"['Ruth Wilson', 'Bob Balaban', 'Lucy Boynton', 'Paula Prentiss']",Canada,2016-10-28,2016,9,89,Horror Movies,A nervous nurse who scares easily finds herself caring for an ailing horror novelist while living in a house with hidden secrets.,10.0,2016.0,[]
s5746,Movie,Joe Rogan: Triggered,Anthony Giordano,['Joe Rogan'],United States,2016-10-21,2016,9,64,Stand-Up Comedy,"Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.",10.0,2016.0,[]
s5757,Movie,Justin Timberlake + the Tennessee Kids,Jonathan Demme,['Justin Timberlake'],United States,2016-10-12,2016,8,90,Music & Musicals,"On the final nights of a world tour, director Jonathan Demme captures what makes the show soar: gifted musicians, deft dancers and a magnetic star.",10.0,2016.0,[]
s5759,Movie,Russell Peters: Almost Famous,Dave Higby,['Russell Peters'],United States,2016-10-07,2016,9,73,Stand-Up Comedy,"The comic comes home to Toronto to sound off on cultural quirks, kids' furniture and bathroom visits, reveling in all things ridiculously human.",10.0,2016.0,[]
s5785,Movie,Iliza Shlesinger: Confirmed Kills,Bobcat Goldthwait,['Iliza Shlesinger'],United States,2016-09-23,2016,8,78,Stand-Up Comedy,"The stand-up sensation tackles TV's ""Shark Tank,"" what it means to be a woman and how to deal with the lawless party goblin that lives in us all.",9.0,2016.0,[]
s5794,Movie,Cedric the Entertainer: Live from the Ville,Troy Miller,['Cedric the Entertainer'],United States,2016-09-16,2016,10,60,Stand-Up Comedy,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",9.0,2016.0,[]
s5809,Movie,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,Jay Karas,"['Jeff Foxworthy', 'Larry the Cable Guy']",United States,2016-08-26,2016,10,75,Stand-Up Comedy,Grammy-nominated comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.,8.0,2016.0,[]
s5816,Movie,Jim Gaffigan: Beyond the Pale,Michael Drumm,['Jim Gaffigan'],United States,2016-08-11,2005,7,72,Stand-Up Comedy,"Comedian Jim Gaffigan cuts loose on a variety of topics, including Hot Pockets, holidays, Catholicism and his favorite activity: doing nothing.",8.0,2016.0,[]
s5817,Movie,Jim Gaffigan: King Baby,Troy Miller,['Jim Gaffigan'],United States,2016-08-11,2009,8,71,Stand-Up Comedy,"Jim Gaffigan offers up his take on bacon, bowling and other weighty topics in this stand-up performance filmed live in Austin on his 2008 comedy tour.",8.0,2016.0,[]
s5818,Movie,Jim Gaffigan: Mr. Universe,Jay Karas,['Jim Gaffigan'],United States,2016-08-11,2012,8,77,Stand-Up Comedy,"Funnyman Jim Gaffigan offers up his unique take on everything from Disney World to overweight whales in this live show from Washington, D.C.",8.0,2016.0,[]
s5819,Movie,Jim Gaffigan: Obsessed,Jay Chapman,['Jim Gaffigan'],United States,2016-08-11,2014,10,70,Stand-Up Comedy,"Comic Jim Gaffigan delivers his sardonic take on topics like eating, exercise, weddings and his five kids in this live stand-up special.",8.0,2016.0,[]
s5820,Movie,David Cross: Making America Great Again!,Alex Coletti,['David Cross'],United States,2016-08-05,2016,8,73,Stand-Up Comedy,"Cross skewers Donald Trump, religious taboos and American swagger in a provocative night of comedy at the Paramount Theatre in Austin, Texas.",8.0,2016.0,[]
s5821,Movie,Lavell Crawford: Can a Brother Get Some Love?,Michael Drumm,['Lavell Crawford'],United States,2016-08-02,2011,10,81,Stand-Up Comedy,"""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love – and the laughs.",8.0,2016.0,[]
s5836,Movie,Jim Jefferies: Freedumb,Ryan Polito,['Jim Jefferies'],United States,2016-07-01,2016,8,87,Stand-Up Comedy,"Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",7.0,2016.0,[]
s5840,Movie,Sofía Niño de Rivera: Exposed,"Raúl Campos, Jan Suter",['Sofía Niño de Rivera'],Mexico,2016-06-24,2016,9,80,Stand-Up Comedy,Self-deprecating comic Sofía Niño de Rivera puts her sarcasm on full display in this stand-up special filmed live at Guadalajara's Degollado Theater.,6.0,2016.0,[]
s5843,Movie,Bo Burnham: Make Happy,"Bo Burnham, Christopher Storer",['Bo Burnham'],United States,2016-06-03,2016,8,60,Music & Musicals,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special.",6.0,2016.0,[]
s5848,Movie,Ali Wong: Baby Cobra,Jay Karas,['Ali Wong'],United States,2016-05-06,2016,9,60,Stand-Up Comedy,"Ali Wong's stand up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible.",5.0,2016.0,[]
s5853,Movie,Hush,Mike Flanagan,"['John Gallagher Jr.', 'Kate Siegel', 'Michael Trucco', 'Samantha Sloyan', 'Emma Graves']",United States,2016-04-08,2016,8,82,Horror Movies,A deaf writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears in her window.,4.0,2016.0,[]
s5860,Movie,Jimmy Carr: Funny Business,Sam Wrench,['Jimmy Carr'],United Kingdom,2016-03-18,2016,10,62,Stand-Up Comedy,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,3.0,2016.0,[]
s5869,Movie,Hannibal Buress: Comedy Camisado,Lance Bangs,['Hannibal Buress'],United States,2016-02-05,2016,8,68,Stand-Up Comedy,"In a special packed with stealthy humor, Hannibal Buress tackles zipper etiquette, the legacy of steroids and the fallout from his Bill Cosby routine.",2.0,2016.0,[]
s5873,Movie,Ricardo O'Farrill Abrazo Genial,"Raúl Campos, Jan Suter","[""Ricardo O'Farrill""]",Mexico,2016-01-22,2016,9,92,Stand-Up Comedy,"Ricardo O'Farrill brings his sharp, observational humor to the stage with a relentless sarcasm and specific Mexican sensibility. Prepare for mockery.",1.0,2016.0,[]
s5876,Movie,Tom Segura: Mostly Stories,Jay Karas,['Tom Segura'],United States,2016-01-08,2016,10,74,Stand-Up Comedy,"The bearded, bawdy and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",1.0,2016.0,[]
