show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s5043,Movie,The Ritual,David Bruckner,"['Rafe Spall', 'Arsher Ali', 'Robert James-Collier', 'Sam Troughton']",United Kingdom,2018-02-09,2018,6,95,Horror Movies,"Four friends with a long-standing – but strained – connection take a hiking trip into the Swedish wilderness, from which they may never return.",2.0,2018.0,[]
s5048,Movie,The Cloverfield Paradox,Julius Onah,"['Gugu Mbatha-Raw', 'David Oyelowo', 'Daniel Brühl', 'John Ortiz', ""Chris O'Dowd"", 'Aksel Hennie', 'Zhang Ziyi', 'Elizabeth Debicki', 'Roger Davies', 'Clover Nee']",United States,2018-02-05,2018,4,102,Action & Adventure,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",2.0,2018.0,[]
s5051,Movie,On Body and Soul,Ildiko Enyedi,"['Alexandra Borbély', 'Géza Morcsányi', 'Réka Tenki', 'Zoltán Schneider', 'Ervin Nagy', 'Itala Bekes', 'Éva Bata', 'Pál Mácsai', 'Zsuzsa Jaro', 'Nóra Rainer-Micsinyei']",Hungary,2018-02-02,2017,7,116,Dramas,Two shy and socially awkward co-workers in Budapest form a special bond through a mysterious mystic connection that manifests in a dream.,2.0,2018.0,[]
s5054,Movie,Newness,Drake Doremus,"['Nicholas Hoult', 'Laia Costa', 'Danny Huston', 'Courtney Eaton', 'Matthew Gray Gubler', 'Albert Hammond Jr.']",United States,2018-02-01,2017,8,117,Dramas,"Martin and Gabi try to form a relationship after meeting through a hookup app, but when boredom creeps in, they seek out an unconventional solution.",2.0,2018.0,[]
s5057,Movie,Jerry Seinfeld: I'm Telling You for the Last Time,Marty Callner,['Jerry Seinfeld'],United States,2018-01-30,1998,7,69,Stand-Up Comedy,"Months after his classic TV sitcom ends, the legendary comic returns to his stand-up roots to deliver his best jokes on a sold-out international tour.",1.0,2018.0,[]
s5061,Movie,Fakkah Fuzz: Almost Banned,Michael McKay,['Fakkah Fuzz'],Singapore,2018-01-26,2018,3,61,Stand-Up Comedy,Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.,1.0,2018.0,[]
s5063,Movie,Sebastián Marcelo Wainraich,"Raúl Campos, Jan Suter",['Sebastián Marcelo Wainraich'],Argentina,2018-01-26,2018,4,49,Stand-Up Comedy,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",1.0,2018.0,[]
s5065,Movie,Acts of Vengeance,Isaac Florentine,"['Antonio Banderas', 'Karl Urban', 'Paz Vega', 'Robert Forster', 'Clint Dyer', 'Cristina Serafini', 'Lillian Blankenship', 'Atanas Srebrev', 'Mark Rhino Smith']",Bulgaria,2018-01-25,2017,8,87,Action & Adventure,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge.",1.0,2018.0,[]
s5067,Movie,Ricardo Quevedo: Hay gente así,"Raúl Campos, Jan Suter",['Ricardo Quevedo'],Colombia,2018-01-24,2018,9,59,Stand-Up Comedy,"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",1.0,2018.0,[]
s5068,Movie,Todd Glass: Act Happy,Scott Moran,['Todd Glass'],United States,2018-01-23,2018,7,63,Stand-Up Comedy,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,1.0,2018.0,[]
s5072,Movie,Harith Iskander: I Told You So,Michael McKay,['Harith Iskander'],United States,2018-01-19,2018,10,62,Stand-Up Comedy,"Malaysian stand-up comedy icon Harith Iskander takes the stage in Kuala Lumpur to talk about Singapore, a past girlfriend, Rick Astley and more.",1.0,2018.0,[]
s5074,Movie,The Open House,"Matt Angel, Suzanne Coote","['Dylan Minnette', 'Piercey Dalton', 'Patricia Bethune', 'Sharif Atkins', 'Aaron Abrams', 'Edward Olson', 'Katie Walder', 'Paul Rae']",Canada,2018-01-19,2018,5,95,Horror Movies,"Following a tragedy, a mother and her teen son move to a relative's vacant vacation home, where eerie and unexplained forces conspire against them.",1.0,2018.0,[]
s5077,Movie,Arango y Sanint: Ríase el show,"Raúl Campos, Jan Suter","['Julián Arango', 'Antonio Sanint']",Colombia,2018-01-17,2018,8,62,Stand-Up Comedy,"Colombian stand-up comedians Antonio Sanint and Julián Arango impersonate an Argentine visitor and a cabbie, and a pair of dirty old men at the opera.",1.0,2018.0,[]
s5080,Movie,Alibaba Aur 40 Chor,"Latif Faiziyev, Umesh Mehra","['Dharmendra', 'Hema Malini', 'Zeenat Aman', 'Rolan Bykov', 'Prem Chopra', 'Yakub Akhmedov', 'Madan Puri', 'Sofiko Chiaureli']",Soviet Union,2018-01-15,1980,7,147,Action & Adventure,A simple village man is thrown into a web of political intrigue after he takes on a powerful and ruthless gang of bandits.,1.0,2018.0,[]
s5081,Movie,Pyar Ke Do Pal,Rajiv Mehra,"['Mithun Chakraborty', 'Jayapradha', 'Simple Kapadia', 'Krishan Dhawan', 'Jagdeep', 'Bindu', 'Satyendra Kapoor', 'Shubha Khote', 'Amrit Pal', 'Lalita Pawar']",India,2018-01-15,1986,8,153,Dramas,"Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before.",1.0,2018.0,[]
s5082,Movie,Rip Tide,Rhiannon Bannenberg,"['Debby Ryan', 'Genevieve Hegney', 'Andrew Creer', 'Naomi Sequeira', 'Aaron Jeffery', 'Valerie Bader', 'Jeremy Lindsay Taylor', 'Danielle Carter', 'Marcus Graham', 'Kimie Tsukakoshi']",Australia,2018-01-15,2017,4,87,Children & Family Movies,"Following an embarrassing viral video, a New York model decides to escape from her suffocating existence by visiting her faraway aunt in Australia.",1.0,2018.0,[]
s5084,Movie,Milada,David Mrnka,"['Ayelet Zurer', 'Robert Gant', 'Vica Kerekes', 'Aňa Geislerová', 'Ivana Chýlková', 'Vladimír Javorský', 'Dagmar Bláhová', 'Jaromír Dulava', 'Martin Pechlát', 'Brian Caspe']",Czech Republic,2018-01-12,2017,6,124,Dramas,Politician and human rights campaigner Milada Horáková battles against all odds to defend her beliefs in a Czechoslovakia under Communist rule.,1.0,2018.0,[]
s5087,Movie,Tom Segura: Disgraceful,Jay Karas,['Tom Segura'],United States,2018-01-12,2018,1,71,Stand-Up Comedy,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",1.0,2018.0,[]
s5089,Movie,The House Next Door,Milind Rau,"['Siddharth', 'Andrea Jeremiah', 'Anisha Victor', 'Atul Kulkarni', 'Suresh', 'Prakash Belawadi']",India,2018-01-09,2017,6,135,Horror Movies,"In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood.",1.0,2018.0,[]
s5092,Movie,Before I Wake,Mike Flanagan,"['Kate Bosworth', 'Thomas Jane', 'Jacob Tremblay', 'Annabeth Gish', 'Dash Mihok', 'Jay Karnes', 'Lance E. Nichols']",United States,2018-01-05,2016,3,97,Horror Movies,"Still mourning the death of their son, Mark and Jessie welcome foster child Cody into their lives. Soon they discover he has a strange ability.",1.0,2018.0,[]
s5101,TV Show,Dave Chappelle: Equanimity & The Bird Revelation,Stan Lathan,['Dave Chappelle'],United States,2017-12-31,2017,4,180,Stand-Up Comedy & Talk Shows,"Comedy titan Dave Chappelle caps a wild year with two stand-up specials packed with scorching new material, self-reflection and tough love.",12.0,2017.0,[]
s5105,Movie,The Climb,Ludovic Bernard,"['Ahmed Sylla', 'Alice Belaïdi', 'Kevin Razy', 'Nicolas Wanczycki', 'Waly Dia', 'Umesh Tamang']",France,2017-12-29,2017,3,105,Action & Adventure,A young Senegalese-French man from humble roots sets out to climb Mount Everest to impress the woman he loves – and slowly becomes a media sensation.,12.0,2017.0,[]
s5107,Movie,Bibi & Tina: Tohuwabohu Total,Detlev Buck,"['Lina Larissa Strahl', 'Lisa-Marie Koroll', 'Louis Held', 'Lea van Acken', 'Emilio Sakraya', 'Michael Maertens', 'Martin Seifert']",Germany,2017-12-27,2017,4,106,Children & Family Movies,Teen witch Bibi and her pal Tina return to the screen to reconcile a runaway girl with her narrow-minded family and save Falkenstein Castle from chaos.,12.0,2017.0,[]
s5109,Movie,Todd Barry: Spicy Honey,Jay Chapman,['Todd Barry'],United States,2017-12-26,2017,6,61,Stand-Up Comedy,"With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.",12.0,2017.0,[]
s5111,Movie,Creep 2,Patrick Brice,"['Mark Duplass', 'Desiree Akhavan', 'Karan Soni']",United States,2017-12-23,2017,5,80,Horror Movies,"A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side.",12.0,2017.0,[]
s5114,Movie,Bright,David Ayer,"['Will Smith', 'Joel Edgerton', 'Noomi Rapace', 'Lucy Fry', 'Edgar Ramírez', 'Ike Barinholtz', 'Brad William Henke', 'Enrique Murciano', 'Happy Anderson', 'Kenneth Choi', 'Andrea Navedo', 'Dawn Olivieri']",United States,2017-12-22,2017,5,118,Action & Adventure,"In an LA rife with interspecies tensions, a human cop and his orc partner stumble on a powerful object and become embroiled in a prophesied turf war.",12.0,2017.0,[]
s5115,Movie,Desire,Diego Kaplan,"['Carolina Ardohain', 'Mónica Antonópulos', 'Guilherme Winter', 'Juan Sorini', 'Andrea Frigerio']",Argentina,2017-12-21,2017,3,94,Dramas,A young woman arrives at her estranged sister's wedding to mend fences but falls prey to lust when she meets the groom.,12.0,2017.0,[]
s5116,Movie,48 Christmas Wishes,"Marco Deufemia, Justin G. Dyck","['Khiyla Aynne', 'Noah Dyer', 'Maya Franzoi', 'Clara Kushnir', 'Madeline Leon', 'Liam MacDonald', 'Matt Schichter', 'Ethan Yang', 'Adam Crew']",Canada,2017-12-20,2017,3,84,Children & Family Movies,"When a small town's letters to Santa accidentally go up in smoke, two elves venture out of the North Pole to retrieve every missing wish.",12.0,2017.0,[]
s5118,Movie,Russell Howard: Recalibrate,Peter Orton,['Russell Howard'],United Kingdom,2017-12-19,2017,9,69,Stand-Up Comedy,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",12.0,2017.0,[]
s5122,Movie,Christmas Inheritance,Ernie Barbarash,"['Eliza Taylor', 'Jake Lacy', 'Andie MacDowell', 'Michael Xavier', 'Neil Crone', 'Anthony Sherwood', 'Joanna Douglas', 'Martin Roach']",United States,2017-12-15,2017,5,105,Dramas,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",12.0,2017.0,[]
s5128,Movie,Judd Apatow: The Return,Marcus Raboy,['Judd Apatow'],United States,2017-12-12,2017,6,70,Stand-Up Comedy,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",12.0,2017.0,[]
s5131,Movie,Jaal,Umesh Mehra,"['Jeetendra', 'Mithun Chakraborty', 'Rekha', 'Mandakini', 'Moon Moon Sen', 'Vinod Mehra', 'Tanuja', 'Amrit Pal']",India,2017-12-08,1986,10,162,Action & Adventure,"When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation.",12.0,2017.0,[]
s5132,Movie,Shikari,"Latif Faiziyev, Umesh Mehra","['Mithun Chakraborty', 'Naseeruddin Shah', 'Irina Kushnareva', 'Varsha Usgaonkar', 'Gulshan Grover', 'Anjana Mumtaz', 'Amrish Puri', 'Amrit Pal', 'Achyut Potdar', 'Lilliput']",India,2017-12-08,1991,8,163,Dramas,"When Shankar, who performs on the road with partner Chanchal and elephant Appu, falls for a Russian circus performer, jealousies and conflicts arise.",12.0,2017.0,[]
s5134,Movie,Trolls Holiday Special,Joel Crawford,"['Anna Kendrick', 'Justin Timberlake', 'Zooey Deschanel', 'Christopher Mintz-Plasse', 'James Corden', 'Ron Funches', 'Kunal Nayyar', 'Aino Jawo', 'Caroline Hjelt', 'Walt Dohrn']",United States,2017-12-06,2017,3,27,Children & Family Movies,"When Queen Poppy realizes that Bridget and the Bergens don't have any holidays, she hatches a plan for Branch and the Snack Pack to help create one.",12.0,2017.0,[]
s5135,Movie,Craig Ferguson: Tickle Fight,Jay Chapman,['Craig Ferguson'],United States,2017-12-05,2017,7,67,Stand-Up Comedy,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host.",12.0,2017.0,[]
s5137,Movie,Temple,Michael Barrett,"['Logan Huffman', 'Natalia Warner', 'Brandon Sklenar', 'Naoto Takenaka', 'Asahi Uchida', 'Mei Kurokawa', 'Hisashi Miyazawa', 'Miho Tamaki', 'Seiki Chiba', 'Yoshimi Tachi']",Japan,2017-12-02,2017,6,78,Horror Movies,Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.,12.0,2017.0,[]
s5138,Movie,A StoryBots Christmas,"Evan Spiridellis, Jeff Gill","['Edward Asner', 'Judy Greer', 'Erin Fitzgerald', 'Fred Tatasciore', 'Jeff Gill', 'Gregg Spiridellis', 'Evan Spiridellis', 'Jim Meskimen', 'Nate Theis']",United States,2017-12-01,2017,8,26,Children & Family Movies,"Bo thinks her holiday gift-giving isn't good enough, so she heads north to study under Santa Claus – only to find he's missing.",12.0,2017.0,[]
s5143,Movie,Monster Island,Leopoldo Aguilar,"['Joey Camen', 'Fiona Hardingham', 'Johnny Rose', 'Katie Leigh', 'Roger L. Jackson', 'Wally Wingert', 'Phillip Vasquez']",India,2017-12-01,2017,5,81,Children & Family Movies,"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges.",12.0,2017.0,[]
s5144,Movie,My Happy Family,"Nana Ekvtimishvili, Simon Gross","['Ia Shugliashvili', 'Merab Ninidze', 'Berta Khapava', 'Tsisia Qumsishvili', 'Giorgi Khurtsilava', 'Giorgi Tabidze', 'Goven Cheishvili', 'Dimitri Oragvelidze', 'Mariam Bokeria']",Georgia,2017-12-01,2017,4,119,Dramas,"A middle-aged wife and mother of two shocks her traditional, multigenerational Georgian household when she announces she's going to live by herself.",12.0,2017.0,[]
s5154,Movie,The Girl from the Song,Ibai Abad,"['Lewis Rainer', 'Josephine Berry', 'Charlotte Atkinson', 'Charles MacGechan']",Spain,2017-11-24,2016,9,101,Dramas,"When an aspiring musician falls for a carefree college student, he follows her to the Nevada desert to declare his love to her and find himself.",11.0,2017.0,[]
s5159,Movie,Barbra: The Music ... The Mem'ries ... The Magic!,"Barbra Streisand, Jim Gable",['Barbra Streisand'],United States,2017-11-22,2017,7,109,Music & Musicals,"Iconic songstress Barbra Streisand culminates her 13-city tour in Miami with dazzling ballads, Broadway standards and stories from behind the scenes.",11.0,2017.0,[]
s5161,Movie,Beat Bugs: All Together Now,Josh Wakely,"['Ashleigh Ball', 'Lili Beaudoin', 'Charles Demers', 'Rebecca Husain', 'Erin Mathews']",Australia,2017-11-21,2017,3,51,Children & Family Movies,"After winning a local talent show, the Beat Bugs journey to compete on ""The Bug Factor,"" a televised singing contest held in faraway Rocket Ship Park.",11.0,2017.0,[]
s5162,Movie,Brian Regan: Nunchucks and Flamethrowers,Troy Miller,['Brian Regan'],United States,2017-11-21,2017,8,61,Stand-Up Comedy,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",11.0,2017.0,[]
s5164,Movie,A Christmas Prince,Alex Zamm,"['Rose McIver', 'Ben Lamb', 'Alice Krige', 'Honor Kneafsey']",United States,2017-11-17,2017,6,92,Children & Family Movies,Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,11.0,2017.0,[]
s5168,Movie,Mudbound,Dee Rees,"['Carey Mulligan', 'Jason Clarke', 'Mary J. Blige', 'Garrett Hedlund', 'Jason Mitchell', 'Rob Morgan', 'Jonathan Banks']",United States,2017-11-17,2017,1,135,Dramas,"Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era.",11.0,2017.0,[]
s5172,Movie,DeRay Davis: How to Act Black,Marcus Raboy,['DeRay Davis'],United States,2017-11-14,2017,4,66,Stand-Up Comedy,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",11.0,2017.0,[]
s5173,Movie,Bon Cop Bad Cop 2,Alain Desrochers,"['Patrick Huard', 'Colm Feore', 'Marc Beaupré', 'Noam Jenkins', 'Andreas Apergis', 'Mariana Mazza', 'Erik Knudsen', 'Sarah-Jeanne Labrosse', 'Lucie Laurier', 'Neil Crone', 'Catherine St-Laurent']",Canada,2017-11-11,2017,5,126,Action & Adventure,"Two veteran buddy cops are back for a second chapter, this time to tackle a car theft ring that turns out to be much more than they bargained for.",11.0,2017.0,[]
s5177,Movie,Mea Culpa,"Raúl Campos, Jan Suter",['Alexis de Anda'],Mexico,2017-11-10,2017,5,54,Stand-Up Comedy,"Raw and outspoken, comedian Alexis de Anda bares her soul about weddings, exercise, sex, gynecologists, drugs and much more in this stand-up special.",11.0,2017.0,[]
s5178,Movie,The Killer,Marcelo Galvão,"['Diogo Morgado', 'Etienne Chicot', 'Maria de Medeiros', 'Deto Montenegro', 'Jonas Leite', 'Paulo Gorgulho', 'Will Roberts', 'Allan Lima', 'Eduardo Galvão', 'Igor Galvão']",Brazil,2017-11-10,2017,5,100,Action & Adventure,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",11.0,2017.0,[]
s5182,Movie,The Journey Is the Destination,Bronwen Hughes,"['Ben Schnetzer', 'Kelly Macdonald', 'Sam Hazeldine', 'Ella Purnell', 'Maria Bello', 'Yusra Warsama']",United States,2017-11-07,2016,8,123,Dramas,Spirited 22-year-old activist and photojournalist Dan Eldon rushes to the frontline of a dangerous relief effort for Somalian refugees in this biopic.,11.0,2017.0,[]
s5187,Movie,Bandie,Alo Sarkar,"['Uttam Kumar', 'Sulakshana Pandit', 'Utpal Dutt', 'Bindu', 'Amjad Khan', 'Helen', 'Indrani Mukherjee', 'Padma Khanna', 'Iftekhar']",India,2017-11-01,1978,6,141,Action & Adventure,"Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her.",11.0,2017.0,[]
s5189,Movie,Hajwala: The Missing Engine,"Ali Bin Matar, Ibrahim Bin Mohamed","['Yasser Al Jarraf', 'Haleem Aljabri', 'Anwar Aljabri', 'Omar Aljabri', 'Ali Almarzouqi', 'Majed Aldheeb', 'Yousef Almahmodi', 'Reem Ali']",United Arab Emirates,2017-11-01,2016,4,97,Action & Adventure,A competitive streetcar racer's obsession with winning drive him to develop a vehicle with an innovative engine that's never been used before.,11.0,2017.0,[]
s5190,Movie,Pettersson and Findus 2,Ali Samadi Ahadi,"['Stefan Kurt', 'Marianne Sägebrecht', 'Max Herbrechter']",Germany,2017-11-01,2016,3,82,Children & Family Movies,"Christmas is just around the corner, but Pettersson and Findus are worried the snowy weather (and lack of a tree) may keep them from celebrating.",11.0,2017.0,[]
s5191,Movie,The Bittersweet,D Ho,"['Min-ho Lee', 'Zhu Xuan']",China,2017-11-01,2017,5,98,Action & Adventure,"As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood.",11.0,2017.0,[]
s5197,Movie,Judah Friedlander: America Is the Greatest Country in the United States,Judah Friedlander,['Judah Friedlander'],United States,2017-10-31,2017,6,84,Stand-Up Comedy,"Deadpan comic and self-proclaimed world champion Judah Friedlander performs over several nights in New York, explaining why America is No. 1.",10.0,2017.0,[]
s5199,Movie,SPF-18,Alex Israel,"['Carson Meyer', 'Noah Centineo', 'Bianca Santos', 'Jackson White', 'Sean Russel Herman', 'Rosanna Arquette', 'Molly Ringwald', 'Pamela Anderson', 'Keanu Reeves', 'Goldie Hawn']",United States,2017-10-30,2017,8,75,Dramas,The arrival of an enigmatic struggling musician in Malibu shakes the ground beneath the feet of a teenage girl and her surfer boyfriend.,10.0,2017.0,[]
s5200,Movie,Pup Star: Better 2Gether,Robert Vince,"['Kaitlyn Maher', 'Obba Babatundé', 'Lombardo Boyar', 'Molly Burnett', 'Chris Coppola', 'Reggie De Leon', 'David DeLuise', 'Matty Finochio', 'Josh Flitter', 'Benjamin Flores Jr.']",Canada,2017-10-28,2017,3,93,Children & Family Movies,Returning Pup Star champ Tiny has her Yorkie paws full after an evil rival replaces her with street dog Scrappy during the national competition.,10.0,2017.0,[]
s5203,Movie,Strange Weather,Katherine Dieckmann,"['Holly Hunter', 'Carrie Coon', 'Kim Coates', 'Shane Jacobsen', 'Andrene Ward-Hammond', 'Allene Quincy', 'Glenne Headly']",United States,2017-10-26,2016,5,91,Dramas,"A grieving mother takes a road trip with her friend to confront the man who, she believes, stole her late son's business idea to get rich.",10.0,2017.0,[]
s5204,Movie,The Hateful Eight,Quentin Tarantino,"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Dana Gourrier', 'Channing Tatum', 'Zoë Bell']",United States,2017-10-25,2015,1,168,Action & Adventure,"Years after the Civil War, a bounty hunter and his captive are waylaid by a Wyoming blizzard and hole up in a way station with six dicey strangers.",10.0,2017.0,[]
s5205,Movie,Jack Whitehall: At Large,Brian Klein,['Jack Whitehall'],United Kingdom,2017-10-24,2017,5,68,Stand-Up Comedy,"Comedian Jack Whitehall takes the stage to tell stories about drinking, drugs, a Google Maps van and his ongoing rivalry with Robert Pattinson.",10.0,2017.0,[]
s5208,Movie,1922,Zak Hilditch,"['Thomas Jane', 'Molly Parker', 'Dylan Schmid', 'Kaitlyn Bernard', 'Bob Frazer', ""Brian d'Arcy James"", 'Neal McDonough']",United States,2017-10-20,2017,8,103,Dramas,"A farmer pens a confession admitting to his wife's murder, but her death is just the beginning of a macabre tale. Based on Stephen King's novella.",10.0,2017.0,[]
s5212,Movie,Wheelman,Jeremy Rush,"['Frank Grillo', 'Caitlin Carmichael', 'Garret Dillahunt', 'Shea Whigham', 'Wendy Moniz', 'John Cenatiempo', 'Slaine']",United States,2017-10-20,2017,7,82,Action & Adventure,The getaway driver in a botched robbery puts his skills and smarts to the test when he receives shocking orders from an unknown caller.,10.0,2017.0,[]
s5214,Movie,Patton Oswalt: Annihilation,Bobcat Goldthwait,['Patton Oswalt'],United States,2017-10-17,2017,5,66,Stand-Up Comedy,"By turns scathing and candid, Patton Oswalt reflects on the glut of comic material in the Trump era and the dark days following a personal tragedy.",10.0,2017.0,[]
s5215,Movie,Baadshaho,Milan Luthria,"['Ajay Devgn', 'Emraan Hashmi', 'Vidyut Jamwal', ""Ileana D'Cruz"", 'Esha Gupta', 'Sanjay Mishra', 'Sunny Leone', 'Sharad Kelkar', 'Priyanshu Chatterjee', 'Denzil Smith']",India,2017-10-16,2017,9,135,Action & Adventure,"In 1975, during the government-declared Emergency, thief Bhawani and his crew plan a daring robbery to reclaim his royal lover's seized treasures.",10.0,2017.0,[]
s5218,Movie,Lucknow Central,Ranjit Tiwari,"['Farhan Akhtar', 'Diana Penty', 'Ronit Roy', 'Gippy Grewal', 'Deepak Dobriyal', 'Inaamulhaq', 'Rajesh Sharma']",India,2017-10-16,2017,4,144,Dramas,"After being arrested for a crime he didn't commit, an aspiring musician teams up with some of his inmates at Lucknow Central to form a band.",10.0,2017.0,[]
s5224,Movie,Clair Obscur,Yesim Ustaoglu,"['Funda Eryiğit', 'Ecem Uzun', 'Mehmet Kurtulus', 'Okan Yalabik', 'Serkan Keskin', 'Sema Poyraz']",Turkey,2017-10-13,2016,3,102,Dramas,"While examining a young woman who has just murdered her husband and mother-in-law, a psychiatrist begins to reflect on her own marriage.",10.0,2017.0,[]
s5225,Movie,"El Especial de Alex Fernández, el Especial",Jan Suter,['Alex Fernández'],Mexico,2017-10-13,2017,8,52,Stand-Up Comedy,"From a Mexico City theme park, energetic stand-up Alex Fernández riffs on music, cheap toys, insecurity and other fun things about growing up.",10.0,2017.0,[]
s5231,Movie,Christina P: Mother Inferior,Jay Karas,['Christina Pazsitzky'],United States,2017-10-10,2017,9,59,Stand-Up Comedy,"Christina Pazsitzky hits Seattle with a biting dose of reality, telling truths about her childhood, getting older and the horrors of giving birth.",10.0,2017.0,[]
s5235,Movie,Rodney Carrington: Here Comes the Truth,Brandon Jones,['Rodney Carrington'],United States,2017-10-03,2017,1,66,Stand-Up Comedy,"Raunchy country comic and musician Rodney Carrington jokes and sings about life in his 40s, poking fun at sex, relationships and gaining weight.",10.0,2017.0,[]
s5236,Movie,26 Years,Geun-hyun Cho,"['Goo Jin', 'Hye-jin Han', 'Soo-bin Bae', 'Seul-ong Im', 'Kyeong-yeong Lee', 'Gwang Jang', 'Deok-jae Jo', 'Eui-sung Kim', 'Seok-Hwan An', 'Bok-gi Min']",South Korea,2017-10-01,2012,1,135,Dramas,"Twenty-six years after the 1980 massacre at Gwangju, South Korea, three relatives of the victims come together to avenge the infamous orchestrator.",10.0,2017.0,[]
s5242,Movie,Ghost Patrol,Karen J. Lloyd,"['Scott McNeil', 'Vincent Tong', 'Travis Turner', 'Shannon Chan-Kent', 'Lili Beaudoin']",Canada,2017-10-01,2016,3,47,Children & Family Movies,Two kids and their pet dog (aka the Ghost Patrol) get a call about an old manor and soon find they are investigating their first real haunted house.,10.0,2017.0,[]
s5249,Movie,The Lion Woman,Vibeke Idsøe,"['Rolf Lassgård', 'Kjersti Tveterås', 'Rolf Kristian Larsen', 'Ole Johan Skjelbred-Knutsen', 'Karen-Lise Mynster', 'Ida Ursin-Holm', 'Lisa Loven Kongsli', 'Connie Nielsen', 'Henrik Mestad', 'Kåre Conradi', 'Mathilde Thomine Storm']",Norway,2017-10-01,2016,4,118,Dramas,A girl born with a condition that causes abnormal hair growth across her body tries to cope with the challenges of being different.,10.0,2017.0,[]
s5250,Movie,Verónica,"Carlos Algara, Alejandro Martinez-Beltran","['Arcelia Ramírez', 'Olga Segura', 'Sofía Garza']",Mexico,2017-10-01,2017,5,81,Dramas,"A reclusive psychologist agrees to treat a patient – whose therapist is missing – at her remote cabin, where the women test each other's boundaries.",10.0,2017.0,[]
s5253,Movie,Gerald's Game,Mike Flanagan,"['Carla Gugino', 'Bruce Greenwood', 'Henry Thomas', 'Carel Struycken', 'Chiara Aurelia']",United States,2017-09-29,2017,6,103,Horror Movies,"When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice.",9.0,2017.0,[]
s5256,Movie,Our Souls at Night,Ritesh Batra,"['Robert Redford', 'Jane Fonda', 'Bruce Dern', 'Matthias Schoenaerts', 'Iain Armitage', 'Judy Greer', 'Phyllis Somerville']",United States,2017-09-29,2017,5,103,Dramas,"After widowed neighbors Addie and Louis begin sleeping in bed together platonically to alleviate their loneliness, a real romance begins to blossom.",9.0,2017.0,[]
s5261,Movie,Much Loved,Nabil Ayouch,"['Loubna Abidar', 'Asmaa Lazrak', 'Halima Karaouane', 'Sara El Mhamdi Elaaloui', 'Abdellah Didane', 'Danny Boushebel', 'Carlo Brandt', 'Camélia Montassere']",France,2017-09-27,2015,8,104,Dramas,Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.,9.0,2017.0,[]
